avg_mood_7days,crisis_entries_count,days_of_silence,trigger_intensity_avg,mood_trend,min_mood_7days,trigger_count,total_entries,label
1.3242239045216526,5,3,9.987686600191822,-1,1,4,5,HIGH_RISK
1.5249661829456003,7,2,9.976022399371367,-1,1,4,7,HIGH_RISK
5.026768605200619,1,0,5.753595260775303,1,4,5,3,MEDIUM_RISK
9.723071311650248,0,1,1.7890917066697658,1,9,1,5,LOW_RISK
1.9088313507602845,7,3,8.049770663107173,-1,1,6,7,HIGH_RISK
4.422607271229935,3,2,5.275926328586147,0,2,4,4,MEDIUM_RISK
5.7682411100965645,2,2,6.368751121259646,-1,4,5,5,MEDIUM_RISK
4.2,6,2,8.098939519438881,-1,2,10,6,HIGH_RISK
9.010141198365691,0,0,0.1698627436203151,0,7,0,7,LOW_RISK
3.593306564726915,5,3,7.603475766520987,-1,1,7,5,HIGH_RISK
4.398272525118445,1,2,4.672446145657292,-1,5,3,3,MEDIUM_RISK
4.166603436043755,1,1,6.519829912007224,1,5,1,3,MEDIUM_RISK
3.392360280673432,5,3,9.521441182293861,-1,1,5,5,HIGH_RISK
2.6950453493978253,4,2,8.2185417194336,-1,1,8,4,HIGH_RISK
6.0,0,0,0.7129135743390451,1,5,2,6,LOW_RISK
7.195908075084853,1,1,2.9736035162962127,1,9,1,6,LOW_RISK
3.1492129955044015,7,4,8.78050153493983,-1,2,8,7,HIGH_RISK
1.715443034672541,6,3,7.458221177030917,-1,1,7,6,HIGH_RISK
1.8991626416888887,5,5,8.859189459906569,-1,2,9,5,HIGH_RISK
6.479147015409792,0,0,5.247400888670673,1,5,2,6,MEDIUM_RISK
1.9308458441905432,6,5,9.53618695002251,-1,2,5,6,HIGH_RISK
6.8,2,0,5.236144826891461,-1,5,5,5,MEDIUM_RISK
9.74266779896877,0,0,1.4314348667471297,1,8,2,7,LOW_RISK
8.298250586597199,1,0,0.6913534326502709,1,7,0,5,LOW_RISK
4.721506102256961,0,1,7.225870393487049,0,2,3,4,MEDIUM_RISK
5.6122663656043335,0,2,5.974959054783687,0,2,1,3,MEDIUM_RISK
5.455497698170229,0,2,4.801862698345144,-1,4,4,3,MEDIUM_RISK
6.380235942032361,1,2,4.359270415699913,0,7,2,6,LOW_RISK
6.564693236668194,2,0,6.746953581648299,0,2,2,4,MEDIUM_RISK
5.4284583428283275,2,2,6.01099568475583,0,3,1,3,MEDIUM_RISK
6.129230222020458,2,0,4.773565359371945,1,2,3,3,MEDIUM_RISK
1.4784924489263,4,2,6.864829485430178,-1,2,9,4,HIGH_RISK
3.962360335064295,3,4,8.907700843557638,-1,1,4,3,HIGH_RISK
1.1196802303524593,4,2,8.554911976723242,-1,2,4,4,HIGH_RISK
6.943344187358203,1,1,2.4817937212862904,1,8,0,6,LOW_RISK
5.180266788977495,2,2,5.869418240030057,-1,3,5,5,MEDIUM_RISK
4.529864989327607,3,1,6.646646013882387,-1,4,4,4,HIGH_RISK
6.623630298474874,1,1,3.752144470835572,1,6,0,5,LOW_RISK
6.5030822282370675,2,2,4.663408514851132,0,2,4,3,MEDIUM_RISK
4.891482050561542,2,2,6.236522500036968,1,4,2,6,MEDIUM_RISK
2.147816802357972,3,2,6.89444829773256,-1,1,7,3,HIGH_RISK
6.6818921676263745,0,1,3.1622446000953914,0,7,1,6,LOW_RISK
3.8023033388667336,0,1,6.625064381194071,0,5,2,5,MEDIUM_RISK
8.365285031971494,0,1,2.4567976304582912,1,6,2,6,LOW_RISK
4.102430995761746,0,0,5.746821422577991,-1,3,3,5,MEDIUM_RISK
6.952628843594215,0,0,1.950523787135249,1,5,0,7,LOW_RISK
8.646190284396189,1,0,3.433786822594021,1,9,0,6,LOW_RISK
1.3927707984228794,7,2,9.352006964530398,-1,2,9,7,HIGH_RISK
4.458949552412952,2,1,5.639694914313794,-1,2,6,3,HIGH_RISK
9.558178506292123,0,1,2.147658691802551,1,8,0,7,LOW_RISK
2.3052993682596115,7,2,9.933540390284708,-1,1,8,7,HIGH_RISK
4.281571261009224,0,0,4.7292171254267545,1,3,4,5,MEDIUM_RISK
9.319397192649875,0,1,0.4353117746695465,1,5,0,6,LOW_RISK
2.020254399515787,5,4,6.720292336661872,-1,2,5,5,HIGH_RISK
2.7546831222316595,5,5,6.911735398952617,-1,2,4,5,HIGH_RISK
7.6668798208701,0,0,2.080983968170614,0,8,1,5,LOW_RISK
6.8,2,2,7.323613750795586,0,2,5,5,MEDIUM_RISK
6.251394738311081,0,2,5.7287759675588505,0,5,5,6,MEDIUM_RISK
4.0684918007418105,1,1,4.489750436926317,1,2,4,4,MEDIUM_RISK
6.594111001892419,1,1,2.994610676917965,0,7,0,5,LOW_RISK
4.344239603257228,0,2,4.0204391257280525,0,2,1,5,MEDIUM_RISK
5.726343861773296,0,0,5.811246484308652,-1,2,2,3,MEDIUM_RISK
7.097632808319438,0,1,2.1967983591756717,1,8,0,7,LOW_RISK
2.9907226203999415,6,3,7.103443124662792,-1,1,10,6,HIGH_RISK
6.146975745282491,2,1,4.431516197524304,-1,5,2,5,MEDIUM_RISK
9.147949892075275,1,1,4.5,1,5,1,6,LOW_RISK
3.5344649247752824,6,4,10.0,0,1,6,6,HIGH_RISK
4.601998397982525,0,1,4.987723538239762,-1,5,3,4,MEDIUM_RISK
7.32039414952889,0,0,2.3657463266126406,1,9,1,5,LOW_RISK
7.007492329119662,0,1,1.3101653019380224,1,9,0,5,LOW_RISK
7.810923166645221,1,0,2.7448348305295234,1,7,1,7,LOW_RISK
6.527912904917989,0,0,5.785690219865871,1,2,3,3,MEDIUM_RISK
4.915720666650086,1,2,5.820796164557464,-1,5,4,4,MEDIUM_RISK
3.019290499933729,5,3,8.648757884310237,-1,1,7,5,HIGH_RISK
5.939845178172265,1,0,6.371762315114687,-1,4,4,5,MEDIUM_RISK
2.019667815484279,7,3,6.608635082836513,-1,1,8,7,HIGH_RISK
4.024997878494049,3,4,6.904164182642688,-1,1,6,3,HIGH_RISK
4.996354827965902,0,0,5.69893792233251,0,4,3,5,MEDIUM_RISK
8.005556920853216,0,1,0.1935298475712119,1,6,2,6,LOW_RISK
3.140407465489038,6,3,9.912364464853495,-1,1,10,6,HIGH_RISK
8.457340697267076,0,1,0.7876451745411552,1,9,1,5,LOW_RISK
7.111607319320105,0,0,1.4446269291065086,0,6,2,6,LOW_RISK
4.052747333586681,4,2,8.654909140174674,-1,2,8,4,HIGH_RISK
3.020220793938257,5,2,9.354700930950605,0,2,9,5,HIGH_RISK
4.2,4,4,8.525676342252924,-1,1,5,5,HIGH_RISK
2.645717805856688,3,5,9.194429565482997,-1,2,5,4,HIGH_RISK
7.092820847277174,1,0,2.3377778868578547,1,9,0,6,LOW_RISK
6.786474195756913,2,1,6.578921724956641,0,2,1,5,MEDIUM_RISK
3.833264934605387,0,2,4.4728026326284525,0,2,1,5,MEDIUM_RISK
6.955828494090153,0,1,0.5037415088836863,1,9,2,5,LOW_RISK
1.1847455454465001,3,3,7.67541530523391,-1,2,8,4,HIGH_RISK
6.766852326154786,1,1,0.40291261044816834,1,9,2,7,LOW_RISK
8.496696974927056,0,0,3.577616112816932,1,9,2,7,LOW_RISK
1.0,4,3,8.215852978947904,-1,2,5,4,HIGH_RISK
6.8,2,1,3.5762027706242847,-1,3,1,6,MEDIUM_RISK
8.61270105723233,1,1,2.8459402670366574,0,5,0,6,LOW_RISK
6.5278237240129995,1,1,2.660597491992165,1,8,0,5,LOW_RISK
7.460610801210263,1,0,4.445169853431737,0,6,2,6,LOW_RISK
7.004983758211049,0,1,3.0485115405429255,1,9,2,7,LOW_RISK
7.820115432789182,0,1,0.7452958243481591,1,8,0,6,LOW_RISK
6.290395119705019,0,2,4.173939161728135,1,3,2,6,MEDIUM_RISK
9.311708273943033,0,0,4.147265896101551,1,6,1,5,LOW_RISK
1.5467828338952097,7,2,8.849029984303673,-1,1,10,7,HIGH_RISK
6.79511364296787,0,0,2.5079573716193635,1,5,3,6,MEDIUM_RISK
5.211970905432497,0,2,6.282104167414597,-1,2,1,4,MEDIUM_RISK
2.030209327082649,6,5,8.447505062022927,-1,1,4,6,HIGH_RISK
3.8,1,0,4.71491180831575,0,2,1,5,MEDIUM_RISK
5.765198921156903,1,1,4.88472696263294,1,3,1,5,MEDIUM_RISK
1.4284205663574143,4,5,6.5,0,1,6,5,HIGH_RISK
3.358309957105469,7,2,7.173656300743391,-1,1,8,7,HIGH_RISK
1.7683832945582094,5,5,8.78256975954356,-1,2,8,5,HIGH_RISK
8.933900216520582,1,1,0.5835999816203853,1,9,2,7,LOW_RISK
8.84691856524379,0,0,2.8967263567106825,1,6,2,6,LOW_RISK
3.5,2,1,7.8951692608458,0,4,4,3,MEDIUM_RISK
6.857405504231585,0,0,2.883581030101114,1,7,2,7,LOW_RISK
5.9203282570048215,2,2,5.915084341980904,-1,5,4,4,MEDIUM_RISK
4.620397459280276,0,1,3.848892199297524,0,2,5,5,MEDIUM_RISK
6.924591203188768,1,0,0.5144375396896244,1,7,0,7,LOW_RISK
3.606844459725993,5,4,9.584597659473728,-1,2,8,5,HIGH_RISK
5.899490472215286,0,1,6.364402797403026,-1,5,2,3,MEDIUM_RISK
6.8,1,2,3.5,-1,2,4,6,MEDIUM_RISK
4.675505569970185,1,2,4.261198082650749,-1,5,2,4,MEDIUM_RISK
4.623344276027327,2,2,5.835638720131883,1,2,1,3,MEDIUM_RISK
4.506008045174954,0,0,5.5069659051923585,-1,2,3,6,MEDIUM_RISK
1.5775540997380266,4,2,7.356699303581669,-1,1,9,5,HIGH_RISK
4.245297694733636,1,2,3.537253333346402,-1,5,1,5,MEDIUM_RISK
3.8798333524515463,3,4,9.623923101286735,-1,1,4,3,HIGH_RISK
5.6830104332814715,0,2,3.5,1,4,4,4,MEDIUM_RISK
3.9987999502479212,0,0,5.577569107893551,-1,3,3,5,MEDIUM_RISK
1.560627638213763,4,2,8.193808913663982,0,1,4,4,HIGH_RISK
10.0,1,0,0.8027284570304953,1,8,1,6,LOW_RISK
3.9249305493684807,5,4,7.059044990093691,-1,2,9,5,HIGH_RISK
3.255685631506174,3,5,7.38810319208581,-1,1,4,3,HIGH_RISK
4.625061323746373,0,2,4.517930363388903,-1,5,5,5,MEDIUM_RISK
4.309740897190217,2,2,4.376087135287305,0,5,4,4,MEDIUM_RISK
1.0247456368876686,7,2,8.276523330115378,-1,1,9,7,HIGH_RISK
2.7371717476279174,4,5,10.0,-1,1,4,4,HIGH_RISK
2.08491979653143,3,5,8.584522528397022,-1,2,8,3,HIGH_RISK
6.0,1,0,2.121716023146631,1,8,1,6,LOW_RISK
7.626693856281352,1,1,3.238109399563404,1,6,0,7,LOW_RISK
10.0,0,1,2.0316782652349747,0,9,1,5,LOW_RISK
6.605182970603178,0,1,5.130948375463219,-1,6,0,5,MEDIUM_RISK
5.3277484630912895,2,2,3.735953785312815,-1,5,2,3,MEDIUM_RISK
6.248096945836136,1,0,2.505063797013012,1,8,0,6,LOW_RISK
4.078956785563221,2,0,7.180273783156286,1,4,2,5,MEDIUM_RISK
6.729478214857398,0,1,4.321124211642514,0,6,2,7,LOW_RISK
2.1508497413526615,7,5,7.759365977500169,-1,2,5,7,HIGH_RISK
1.1362068889158328,4,2,8.204500600818012,-1,1,5,4,HIGH_RISK
2.5564292615614552,3,4,6.729078178283481,0,2,7,5,HIGH_RISK
4.8476534109977365,1,1,5.062401388395266,0,2,1,5,MEDIUM_RISK
1.9571652464719531,3,3,6.630017667637423,-1,2,6,3,HIGH_RISK
8.0526180388493,1,0,0.8553678289904026,1,9,1,6,LOW_RISK
5.234042398843053,2,2,7.011680485970544,0,2,3,5,MEDIUM_RISK
6.411202338298471,0,1,4.441727611894757,0,5,3,3,MEDIUM_RISK
5.736703494049218,2,1,4.549576970279585,-1,5,3,4,MEDIUM_RISK
2.7885086993423425,7,3,8.683514454294727,-1,2,10,7,HIGH_RISK
9.93322196530551,1,1,3.2660745281223043,1,8,0,7,LOW_RISK
4.895719248891519,0,2,5.187299512853835,0,3,2,4,MEDIUM_RISK
7.258859455277182,0,0,0.9371322020514048,1,7,1,6,LOW_RISK
6.4643999776399585,0,0,4.219290648701086,1,6,2,6,LOW_RISK
9.584407528037897,1,1,4.274667293097339,1,7,1,6,LOW_RISK
7.3780700794339795,0,0,4.232556736164772,1,6,0,5,LOW_RISK
5.5107556314474815,1,1,3.0420241733208093,1,7,2,5,LOW_RISK
6.593518570437144,2,1,7.5,0,3,5,4,MEDIUM_RISK
9.45932479827935,0,0,1.5950243304541674,1,5,0,7,LOW_RISK
6.330633923032153,1,1,0.8680317635798718,1,5,2,7,LOW_RISK
6.278057904908586,2,1,7.5,-1,5,2,4,MEDIUM_RISK
8.419352610336249,1,1,3.8428611502526717,1,8,2,5,LOW_RISK
7.331661656684048,1,0,2.537271872843707,1,7,2,7,LOW_RISK
6.670161973008441,0,0,6.843583368271567,1,3,5,3,MEDIUM_RISK
8.091185999026584,0,0,3.564072197901683,1,7,2,6,LOW_RISK
4.454939714036753,2,0,6.846765237585521,0,2,3,5,MEDIUM_RISK
5.5279429853974165,0,2,6.390551399450191,0,2,3,4,MEDIUM_RISK
6.143707123307539,1,2,4.367782692913599,1,2,5,4,MEDIUM_RISK
6.8,2,1,7.32423536095312,-1,4,1,3,MEDIUM_RISK
6.54272866219997,0,0,2.7236225381324326,1,6,1,6,LOW_RISK
5.577656144826175,0,0,6.082241767615834,-1,4,2,4,MEDIUM_RISK
4.239483808568436,2,1,4.377572230639639,-1,3,4,3,MEDIUM_RISK
5.707153436843878,2,0,4.173349614549465,0,5,2,6,MEDIUM_RISK
6.522721549746538,2,1,5.3942086129489635,0,5,2,6,MEDIUM_RISK
8.152576492870688,1,0,2.377470856135909,1,9,0,6,LOW_RISK
3.541396903487887,3,2,6.230453683552773,-1,1,7,3,HIGH_RISK
4.4290324256947144,1,1,6.311167804109518,0,4,5,4,MEDIUM_RISK
4.418240769061356,2,1,6.483529260224144,-1,1,6,5,HIGH_RISK
3.1479249139502654,5,2,7.884318015959427,-1,1,9,5,HIGH_RISK
6.3263682501694545,0,0,4.186860039574641,1,8,1,6,LOW_RISK
5.439182795972988,2,1,5.590025833407716,-1,2,4,3,MEDIUM_RISK
3.1734580329640516,3,4,7.35525869371284,-1,2,7,5,HIGH_RISK
9.67139541724035,0,1,4.130489129895268,1,6,0,5,LOW_RISK
9.478620547387862,0,1,2.481583762064141,1,7,1,5,LOW_RISK
5.014574059991686,1,1,6.024650988341396,-1,2,3,5,MEDIUM_RISK
6.809535322476681,0,0,3.9801998590014374,0,4,3,4,LOW_RISK
6.674350176549402,1,0,0.42963415518096326,1,7,0,7,LOW_RISK
8.097935328815927,0,1,3.6271487513718084,1,9,0,6,LOW_RISK
5.018942747412241,0,1,5.666599313913602,1,2,4,5,MEDIUM_RISK
6.333542976892178,0,2,7.065755547412136,0,3,2,3,MEDIUM_RISK
2.750070650187106,7,5,7.897777476112939,0,2,10,7,HIGH_RISK
8.593657563529053,1,1,3.1812776527578963,1,9,2,7,LOW_RISK
4.6130786438311695,0,0,5.550056810582134,-1,4,4,6,MEDIUM_RISK
5.756463588330227,0,0,7.5,0,2,3,6,MEDIUM_RISK
6.990665996761817,1,0,0.4552654746224638,1,8,0,6,LOW_RISK
5.2861594736599375,0,0,5.572706010483133,0,4,4,6,MEDIUM_RISK
3.7272894429249326,4,4,10.0,-1,1,4,4,HIGH_RISK
1.5615119499761538,7,5,10.0,-1,1,4,7,HIGH_RISK
5.916725484246619,1,0,4.42193977557241,0,3,3,5,MEDIUM_RISK
5.256750136980799,0,2,5.42980247055992,-1,4,5,5,MEDIUM_RISK
7.342723831169911,0,0,4.029556188902059,1,6,1,5,LOW_RISK
3.187055702542884,6,3,8.735725476386929,-1,1,9,6,HIGH_RISK
2.4498774662617215,6,5,6.836364146787916,-1,2,7,6,HIGH_RISK
6.198759557669107,1,0,3.5081508936603725,0,8,0,5,LOW_RISK
8.700633275668489,1,0,3.9321810968330766,1,7,0,5,LOW_RISK
4.028884945031261,5,4,8.589332654793683,-1,1,5,5,HIGH_RISK
4.9316490592319,0,1,6.02637305151205,0,5,2,6,MEDIUM_RISK
3.5740705771014283,5,4,9.933298625973784,-1,2,10,5,HIGH_RISK
3.637536705274235,5,2,6.588872224978332,-1,1,8,5,HIGH_RISK
9.400207370090405,1,1,2.112959766971616,0,8,0,5,LOW_RISK
5.0,2,2,6.850745251493775,0,3,7,3,HIGH_RISK
8.520574862060545,0,0,3.266440709673975,1,5,1,5,LOW_RISK
3.9795303895315604,3,2,8.722486168088402,-1,1,5,3,HIGH_RISK
7.691646540402996,1,1,1.356543530774313,1,6,2,5,LOW_RISK
6.8,1,2,5.330853847375595,-1,5,5,3,MEDIUM_RISK
3.7723060431858553,5,3,7.852029978543907,-1,1,6,5,HIGH_RISK
6.723199984860288,0,1,0.8927455608982585,0,9,0,5,LOW_RISK
6.549002818588521,0,2,3.5,1,3,5,6,MEDIUM_RISK
2.5871328655728276,6,5,6.9064854285049195,-1,1,9,6,HIGH_RISK
4.092620634715377,1,1,6.650789102248301,0,5,4,4,MEDIUM_RISK
1.7971017494190777,6,2,7.680971256056013,-1,1,7,6,HIGH_RISK
1.566548331263962,3,3,9.886678899249263,-1,1,6,3,HIGH_RISK
1.6116533479464252,5,5,7.146967909335665,-1,2,6,5,HIGH_RISK
2.7491849675191036,7,4,6.979979407154744,-1,1,6,7,HIGH_RISK
6.082976322090519,0,1,0.9765854660354739,1,9,1,7,LOW_RISK
3.496047433670747,7,5,9.151990543274323,-1,1,9,7,HIGH_RISK
3.3007667160283,5,4,6.5,-1,1,9,5,HIGH_RISK
3.5,3,1,6.53014638328688,-1,1,6,5,HIGH_RISK
1.815421147451135,6,3,6.6321211443045,-1,2,7,6,HIGH_RISK
3.032606768769668,3,4,9.652424806818349,-1,1,10,3,HIGH_RISK
4.58793977227422,0,0,3.831521310947867,-1,4,4,5,MEDIUM_RISK
6.090449257753776,2,0,5.512196512071099,1,4,1,4,MEDIUM_RISK
1.3452085459373853,4,3,7.846895851873272,-1,1,8,4,HIGH_RISK
6.851993009861793,1,1,2.771828098525154,1,5,1,5,LOW_RISK
6.219290702521697,0,1,4.782882921575231,-1,3,3,5,MEDIUM_RISK
2.7817610372790145,4,3,7.384443707502889,-1,2,6,5,HIGH_RISK
8.660542413871024,0,1,3.636366973587791,1,5,1,5,LOW_RISK
3.7370737330318375,7,5,7.451693138904687,0,1,4,7,HIGH_RISK
5.9928270492509625,2,0,4.447274576528233,0,2,1,6,MEDIUM_RISK
4.761759746312263,1,2,6.796543477693926,1,3,5,3,MEDIUM_RISK
2.138960465278646,6,2,8.276086328444547,-1,2,7,6,HIGH_RISK
4.18736813360081,1,2,7.5,1,2,4,4,MEDIUM_RISK
6.140057907129901,2,2,4.658565838179632,0,5,5,4,MEDIUM_RISK
3.3021098293929145,5,4,9.869816763459145,-1,2,4,5,HIGH_RISK
2.6996892246483783,5,5,8.120928837799518,-1,1,10,5,HIGH_RISK
4.110128169797438,2,2,3.5,-1,3,5,3,MEDIUM_RISK
7.3700300786288935,1,1,1.4216795160747542,1,8,1,5,LOW_RISK
8.481108556810025,0,1,0.21023949790995206,1,9,1,5,LOW_RISK
8.047461094989542,0,1,4.170626540162658,1,8,1,6,LOW_RISK
1.0,6,2,9.64208698449862,-1,2,9,6,HIGH_RISK
5.1988028962682815,1,1,5.842222980611323,0,5,4,3,MEDIUM_RISK
3.9722277532648285,7,4,10.0,-1,1,8,7,HIGH_RISK
6.117659040764539,0,0,0.5756289715747036,1,8,0,5,LOW_RISK
3.038825189334384,3,5,8.197038580386248,-1,2,9,5,HIGH_RISK
9.449526253471177,1,1,2.5557344643647655,0,7,0,6,LOW_RISK
8.53073114623792,0,0,0.0019740011815230774,1,9,1,5,LOW_RISK
6.8237910881759785,1,1,1.901084587218221,0,7,1,7,LOW_RISK
3.388017567074403,7,2,9.464333373979631,-1,2,7,7,HIGH_RISK
6.279447943804876,1,0,6.284287038365755,-1,3,1,4,MEDIUM_RISK
2.2507339731948983,6,2,8.878221430299142,-1,2,8,6,HIGH_RISK
1.278985002769303,6,3,8.544613094198976,-1,1,6,6,HIGH_RISK
1.4486699004708552,6,4,6.759555111527416,-1,2,7,6,HIGH_RISK
6.220885682840307,1,1,4.373691842222615,0,3,3,3,MEDIUM_RISK
6.6622212817129585,0,0,2.00629851139953,1,8,2,7,LOW_RISK
5.274007064100948,0,1,7.03484933850918,1,2,4,5,MEDIUM_RISK
4.0518449840767605,3,4,9.414890763506383,-1,2,10,5,HIGH_RISK
1.466699203631041,4,4,10.0,-1,1,6,4,HIGH_RISK
5.334346799342465,1,2,5.886202346324078,-1,4,3,4,MEDIUM_RISK
1.441878338219202,4,2,9.491310749945555,-1,2,5,5,HIGH_RISK
5.596691010177703,2,2,6.576652602187888,0,4,5,4,MEDIUM_RISK
4.100097687378884,3,3,6.582820340769,-1,3,5,5,MEDIUM_RISK
9.503643829401355,0,0,3.185979361234973,1,7,1,6,LOW_RISK
2.373860645292071,6,3,8.6501581802441,-1,2,10,6,HIGH_RISK
4.3719152124905465,0,2,7.115201748579034,1,3,2,3,MEDIUM_RISK
7.0554318597048535,0,1,3.2853846237535147,1,5,1,6,LOW_RISK
8.348452292100081,1,0,1.868779516276149,1,9,0,7,LOW_RISK
6.574139164817567,1,0,3.2496929852063894,1,8,0,5,LOW_RISK
10.0,0,0,4.299233693543898,1,8,0,6,LOW_RISK
7.983590372416507,0,0,4.5,1,7,2,7,LOW_RISK
6.934707507224782,1,1,4.403341306177458,-1,7,1,6,LOW_RISK
5.101118306953551,0,2,5.859500385807569,0,2,1,3,MEDIUM_RISK
6.0,1,0,2.0423570068244743,1,9,0,5,LOW_RISK
4.4912063670660585,2,0,5.8222469082871395,0,4,5,5,MEDIUM_RISK
2.216537800105536,7,5,6.647158984419296,0,2,8,7,HIGH_RISK
3.7273360949842926,4,5,8.870090194301433,0,2,4,5,HIGH_RISK
8.114138369514656,1,0,1.9856990144102444,0,6,2,5,LOW_RISK
4.709225539177742,2,1,3.568506242512683,0,5,1,3,MEDIUM_RISK
9.254899251840433,1,1,0.8506722837162315,1,5,1,6,LOW_RISK
4.404657875286419,1,1,5.880317887211495,-1,2,2,6,MEDIUM_RISK
3.865454476050571,1,1,4.0654278253013025,1,5,2,5,MEDIUM_RISK
9.616678349116174,1,0,0.006526204862020829,1,8,1,5,LOW_RISK
2.3090380325038242,5,5,7.544876477207698,-1,1,9,5,HIGH_RISK
1.6948888934580228,4,5,6.766690867096202,-1,1,6,4,HIGH_RISK
8.817860451253342,1,1,2.859096096060262,1,9,0,7,LOW_RISK
8.822959156365961,0,0,4.006057878112131,1,9,0,5,LOW_RISK
2.7563558557563543,5,2,7.304633684143369,-1,1,5,5,HIGH_RISK
7.3345760960692115,0,1,3.501153519286576,1,6,0,7,LOW_RISK
4.913876361552833,0,0,5.936043934668531,0,3,5,6,MEDIUM_RISK
4.242392267245471,2,1,7.333529811802955,-1,4,4,4,MEDIUM_RISK
9.574580196772436,1,0,0.2993220218551081,1,8,1,7,LOW_RISK
3.965600830928055,6,3,7.604817838900964,-1,2,4,6,HIGH_RISK
5.788061113479972,2,1,6.654223870407761,-1,4,2,5,MEDIUM_RISK
6.154160986136127,0,1,4.106382748598454,1,8,1,7,LOW_RISK
1.387229067526064,6,2,7.864671635342887,-1,1,6,6,HIGH_RISK
6.0,0,1,1.018329925139168,1,6,2,7,LOW_RISK
2.8669742587823883,3,5,6.570699416585689,-1,2,9,3,HIGH_RISK
2.202065878077244,7,4,8.194425317291621,-1,2,9,7,HIGH_RISK
2.847975173595274,7,3,8.29125412616736,-1,2,6,7,HIGH_RISK
4.284573823196979,1,0,3.6341631378622687,1,2,2,3,MEDIUM_RISK
3.2539229649711587,4,3,8.601722597827152,-1,2,8,5,HIGH_RISK
6.986966718749536,1,1,1.4618027478963183,1,8,0,6,LOW_RISK
2.3690814765900785,3,4,6.723076762132606,-1,1,8,5,HIGH_RISK
5.232888058583502,0,0,7.349908008563207,0,2,1,5,MEDIUM_RISK
7.450765121454896,0,1,0.6479785470751114,1,7,2,6,LOW_RISK
8.241285384663223,0,0,2.1542540990072254,1,8,2,6,LOW_RISK
1.555676658965368,6,4,9.509298568956048,-1,2,5,6,HIGH_RISK
9.522634459413641,1,1,4.039316503825136,1,6,2,7,LOW_RISK
2.151644920238152,6,3,7.933901608166023,-1,2,4,6,HIGH_RISK
7.503249043608504,0,0,0.4734300343082727,1,6,0,7,LOW_RISK
2.9712924717106413,3,2,8.809277128980955,-1,2,7,3,HIGH_RISK
4.551599355222191,1,1,3.7655448055249927,1,4,1,4,MEDIUM_RISK
5.694039158999324,2,2,6.417779069130775,0,3,4,5,MEDIUM_RISK
5.6690181365959,0,1,4.313409415171826,-1,2,4,5,MEDIUM_RISK
1.5714600273729338,6,2,8.410387098287138,-1,1,7,6,HIGH_RISK
6.220608621439591,0,1,3.4001910884471367,1,6,2,5,LOW_RISK
9.17139364850677,0,1,1.5305448653046303,1,9,1,5,LOW_RISK
5.025107308421114,0,0,5.486691752747262,-1,2,3,6,MEDIUM_RISK
9.916841494201458,1,1,3.0675284102397464,0,9,1,5,LOW_RISK
6.30357664441059,1,1,5.62105299610808,-1,2,4,4,MEDIUM_RISK
4.160855019195125,2,1,6.229578420092652,0,4,3,5,MEDIUM_RISK
6.614647724129725,2,1,6.061548219103191,-1,4,4,6,MEDIUM_RISK
6.248869416222926,0,2,5.759579115309687,1,6,0,5,MEDIUM_RISK
8.64347432769638,1,1,1.8882006111083738,1,6,1,5,LOW_RISK
7.828044438126894,0,0,2.513052532662912,1,5,0,6,LOW_RISK
4.149309603723854,7,5,9.919808924531361,-1,2,8,7,HIGH_RISK
1.0076338761219144,3,4,9.150987235750243,-1,2,10,4,HIGH_RISK
5.9569277888714725,2,2,6.1801896487438865,0,3,1,6,MEDIUM_RISK
8.555790398525906,1,0,4.020883211698148,1,9,1,6,LOW_RISK
7.0,0,1,5.750574752451958,0,4,4,6,LOW_RISK
6.0,0,1,1.952348098757502,1,9,0,5,LOW_RISK
6.56089592415856,0,1,3.570627085218286,1,7,2,5,LOW_RISK
3.42364261555128,5,3,9.923343046053091,-1,2,7,5,HIGH_RISK
4.511249575778161,0,1,7.4815188628058,1,4,2,6,MEDIUM_RISK
6.121682832040277,1,1,2.475483346898466,1,5,1,5,LOW_RISK
8.377500865346445,1,0,3.241781796028577,1,8,0,6,LOW_RISK
4.046757123106613,4,3,9.31219438148521,-1,2,6,5,HIGH_RISK
6.604875815598381,1,0,2.3275854548041726,1,9,1,6,LOW_RISK
6.642622304222286,0,0,3.693695515022061,1,8,1,5,LOW_RISK
3.6815994056939094,7,4,6.568270806392695,-1,1,4,7,HIGH_RISK
10.0,0,1,1.0887250414178449,1,5,1,7,LOW_RISK
2.637431405676316,5,3,6.521756859063,-1,1,10,5,HIGH_RISK
1.8787503163478187,5,5,7.366502466952147,-1,2,10,5,HIGH_RISK
3.564265653124989,3,4,8.689132052284446,-1,1,6,5,HIGH_RISK
2.505240485312656,6,3,7.132647196754077,-1,1,6,6,HIGH_RISK
2.368457353856481,6,5,7.302662626568095,-1,1,4,6,HIGH_RISK
3.363180314358317,5,4,6.62092385954101,-1,2,4,5,HIGH_RISK
3.763090310718386,4,3,6.872763875598936,-1,1,6,4,HIGH_RISK
2.687804897501616,4,4,9.145580456899827,-1,1,9,4,HIGH_RISK
10.0,0,1,3.4170719267767495,1,8,0,7,LOW_RISK
8.183830107668966,0,0,2.930670592748639,1,5,2,5,LOW_RISK
9.121440996197734,0,0,4.338346490494092,0,7,2,6,LOW_RISK
5.372393181234886,0,0,4.113856703604448,-1,2,4,4,MEDIUM_RISK
9.996864041667315,0,1,2.8894279720830642,1,7,1,5,LOW_RISK
